	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
54387	chr14	78170081	78170581	358076	chr14	78170373	79868290	NRXN3	1490	292
54738	chr14	85529156	85529656	359157	chr14	85530144	85654428	FLRT2	1491	988
54739	chr14	85529811	85530311	359158	chr14	85530144	85654428	FLRT2	1491	333
54740	chr14	85530404	85530904	359159	chr14	85530144	85654428	FLRT2	1491	260
54741	chr14	85531069	85531569	359160	chr14	85530144	85654428	FLRT2	1491	925
54836	chr14	88562772	88563272	359555	chr14	88562970	88627596	ZC3H14	1493	198
54837	chr14	88563539	88564039	359556	chr14	88562970	88627596	ZC3H14	1493	569
54853	chr14	90848425	90848925	360218	chr14	90847861	91060641	RPS6KA5	1495	564
54894	chr14	91965660	91966160	360485	chr14	91965991	92040896	TRIP11	1496	331
54924	chr14	93332330	93332830	360780	chr14	93333219	93707876	UNC79	1499	889
54926	chr14	93332832	93333332	360781	chr14	93333219	93707876	UNC79	1499	387
54928	chr14	93333483	93333983	360782	chr14	93333219	93707876	UNC79	1499	264
54985	chr14	96500492	96500992	361389	chr14	96501433	96567111	PAPOLA	1501	941
54986	chr14	96501572	96502072	361390	chr14	96501433	96567111	PAPOLA	1501	139
54987	chr14	96502117	96502617	361391	chr14	96501433	96567111	PAPOLA	1501	684
55170	chr14	99736796	99737296	362183	chr14	99737693	99942060	EML1	1504	897
55171	chr14	99737424	99737924	362184	chr14	99737693	99942060	EML1	1504	269
55172	chr14	99738011	99738511	362185	chr14	99737693	99942060	EML1	1504	318
55173	chr14	99738570	99739070	362186	chr14	99737693	99942060	EML1	1504	877
55287	chr14	102080118	102080618	362943	chr14	102080738	102139699	HSP90AA1	1505	620
55288	chr14	102080640	102081140	362944	chr14	102080738	102139699	HSP90AA1	1505	98
55289	chr14	102081187	102081687	362945	chr14	102080738	102139699	HSP90AA1	1505	449
55290	chr14	102081737	102082237	362946	chr14	102080738	102139699	HSP90AA1	1505	999
55313	chr15	22983289	22983789	364403	chr15	22983192	23039572	TUBGCP5	1506	97
55318	chr15	24101234	24101734	364473	chr15	24101827	24823365	PWRN1	1507	593
55333	chr15	26970848	26971348	364779	chr15	26971181	27541984	GABRG3	1508	333
55334	chr15	26971375	26971875	364780	chr15	26971181	27541984	GABRG3	1508	194
55561	chr15	32641444	32641944	365606	chr15	32641676	32697098	SCG5	1512	232
55562	chr15	32642005	32642505	365607	chr15	32641676	32697098	SCG5	1512	329
55574	chr15	33310627	33311127	365715	chr15	33310945	33866121	RYR3	1513	318
55575	chr15	33311347	33311847	365716	chr15	33310945	33866121	RYR3	1513	402
55576	chr15	33311932	33312432	365717	chr15	33310945	33866121	RYR3	1513	987
55651	chr15	34224104	34224604	365828	chr15	34225013	34230156	EMC4	1514	909
55652	chr15	34224743	34225243	365829	chr15	34225013	34230156	EMC4	1514	270
55653	chr15	34225443	34225943	365830	chr15	34225013	34230156	EMC4	1514	430
55677	chr15	37098790	37099290	366431	chr15	37099339	37100173	AC078909.1	1518	549
55678	chr15	37099693	37100193	366432	chr15	37099339	37100173	AC078909.1	1518	354
55705	chr15	39580110	39580610	366810	chr15	39581079	39599466	THBS1	1520	969
55706	chr15	39580766	39581266	366811	chr15	39581079	39599466	THBS1	1520	313
55707	chr15	39581586	39582086	366812	chr15	39581079	39599466	THBS1	1520	507
55718	chr15	40160110	40160610	366953	chr15	40161023	40221136	BUB1B	1521	913
55719	chr15	40160728	40161228	366954	chr15	40161023	40221136	BUB1B	1521	295
55720	chr15	40161959	40162459	366955	chr15	40161023	40221136	BUB1B	1521	936
55729	chr15	41773461	41773961	367316	chr15	41774434	41827855	MAPKBP1	1523	973
55730	chr15	41774185	41774685	367317	chr15	41774434	41827855	MAPKBP1	1523	249
55731	chr15	41774696	41775196	367318	chr15	41774434	41827855	MAPKBP1	1523	262
55745	chr15	42272585	42273085	367419	chr15	42273233	42356935	GANC	1524	648
55746	chr15	42273238	42273738	367420	chr15	42273233	42356935	GANC	1524	5
55747	chr15	42273928	42274428	367421	chr15	42273233	42356935	GANC	1524	695
55753	chr15	42574693	42575193	367448	chr15	42575606	42720998	STARD9	1525	913
55754	chr15	42575232	42575732	367449	chr15	42575606	42720998	STARD9	1525	374
55755	chr15	42575739	42576239	367450	chr15	42575606	42720998	STARD9	1525	133
55791	chr15	43826685	43827185	367593	chr15	43826980	43868412	WDR76	1527	295
55792	chr15	43827288	43827788	367594	chr15	43826980	43868412	WDR76	1527	308
55794	chr15	44536245	44536745	367681	chr15	44537125	44563029	EIF3J	1528	880
55795	chr15	44536839	44537339	367682	chr15	44537125	44563029	EIF3J	1528	286
55796	chr15	44537475	44537975	367683	chr15	44537125	44563029	EIF3J	1528	350
55805	chr15	47184061	47184561	368027	chr15	47184101	47774223	SEMA6D	1529	40
55806	chr15	47184821	47185321	368028	chr15	47184101	47774223	SEMA6D	1529	720
55950	chr15	49620209	49620709	368381	chr15	49621037	49656232	DTWD1	1530	828
55951	chr15	49620717	49621217	368382	chr15	49621037	49656232	DTWD1	1530	320
55952	chr15	49621250	49621750	368383	chr15	49621037	49656232	DTWD1	1530	213
55958	chr15	50423478	50423978	368439	chr15	50424380	50514421	USP8	1531	902
55959	chr15	50424066	50424566	368440	chr15	50424380	50514421	USP8	1531	314
55960	chr15	50425169	50425669	368441	chr15	50424380	50514421	USP8	1531	789
55967	chr15	51681181	51681681	368597	chr15	51681492	51721026	SCG3	1532	311
55968	chr15	51681933	51682433	368598	chr15	51681492	51721026	SCG3	1532	441
55975	chr15	52581264	52581764	368752	chr15	52581317	52709817	FAM214A	1533	53
55997	chr15	53978194	53978694	368918	chr15	53978201	54633414	UNC13C	1534	7
55998	chr15	53978825	53979325	368919	chr15	53978201	54633414	UNC13C	1534	624
56056	chr15	56243627	56244127	369112	chr15	56244009	56445997	TEX9	1536	382
56057	chr15	56244207	56244707	369113	chr15	56244009	56445997	TEX9	1536	198
56058	chr15	56244740	56245240	369114	chr15	56244009	56445997	TEX9	1536	731
56090	chr15	58770453	58770953	369511	chr15	58771192	58861900	MINDY2	1538	739
56091	chr15	58770964	58771464	369512	chr15	58771192	58861900	MINDY2	1538	228
56092	chr15	58771598	58772098	369513	chr15	58771192	58861900	MINDY2	1538	406
56093	chr15	58772192	58772692	369514	chr15	58771192	58861900	MINDY2	1538	1000
56350	chr15	64387481	64387981	370669	chr15	64387748	64455303	TRIP4	1543	267
56351	chr15	64388747	64389247	370670	chr15	64387748	64455303	TRIP4	1543	999
56368	chr15	67542399	67542899	371497	chr15	67542703	67807117	MAP2K5	1546	304
56369	chr15	67543380	67543880	371498	chr15	67542703	67807117	MAP2K5	1546	677
56419	chr15	69159785	69160285	371933	chr15	69160584	69272217	GLCE	1547	799
56420	chr15	69160303	69160803	371934	chr15	69160584	69272217	GLCE	1547	281
56421	chr15	69160912	69161412	371935	chr15	69160584	69272217	GLCE	1547	328
56422	chr15	69161513	69162013	371936	chr15	69160584	69272217	GLCE	1547	929
56441	chr15	69414012	69414512	371982	chr15	69414246	69448427	KIF23	1548	234
56442	chr15	69414687	69415187	371983	chr15	69414246	69448427	KIF23	1548	441
56470	chr15	72685322	72685822	372797	chr15	72686179	72738475	BBS4	1551	857
56471	chr15	72685959	72686459	372798	chr15	72686179	72738475	BBS4	1551	220
56472	chr15	72686695	72687195	372799	chr15	72686179	72738475	BBS4	1551	516
56477	chr15	73050851	73051351	372878	chr15	73051710	73305205	NEO1	1552	859
56478	chr15	73051391	73051891	372879	chr15	73051710	73305205	NEO1	1552	319
56479	chr15	73051929	73052429	372880	chr15	73051710	73305205	NEO1	1552	219
56538	chr15	75597723	75598223	373619	chr15	75598083	75626469	SNUPN	1553	360
56542	chr15	75903618	75904118	373697	chr15	75903876	75942511	FBXO22	1554	258
56543	chr15	75904303	75904803	373698	chr15	75903876	75942511	FBXO22	1554	427
56549	chr15	76347063	76347563	373786	chr15	76347904	76905444	SCAPER	1555	841
56776	chr15	78263118	78263618	374284	chr15	78264086	78282196	DNAJA4	1558	968
56777	chr15	78263727	78264227	374285	chr15	78264086	78282196	DNAJA4	1558	359
56778	chr15	78264279	78264779	374286	chr15	78264086	78282196	DNAJA4	1558	193
56779	chr15	78264828	78265328	374287	chr15	78264086	78282196	DNAJA4	1558	742
56791	chr15	78437885	78438385	374336	chr15	78437431	78501453	IREB2	1560	454
56798	chr15	78760121	78760621	374396	chr15	78759206	78811464	ADAMTS7	1561	915
56820	chr15	82129670	82130170	375050	chr15	82130233	82262734	EFL1	1562	563
56843	chr15	82809308	82809808	375122	chr15	82809628	82836108	WHAMM	1563	320
56844	chr15	82809992	82810492	375123	chr15	82809628	82836108	WHAMM	1563	364
56845	chr15	82810497	82810997	375124	chr15	82809628	82836108	WHAMM	1563	869
56848	chr15	83653513	83654013	375256	chr15	83654088	84039842	ADAMTSL3	1564	575
56849	chr15	83654249	83654749	375257	chr15	83654088	84039842	ADAMTSL3	1564	161
56850	chr15	83654846	83655346	375258	chr15	83654088	84039842	ADAMTSL3	1564	758
56915	chr15	84748224	84748724	375373	chr15	84748592	84806445	ZNF592	1565	368
56916	chr15	84748773	84749273	375374	chr15	84748592	84806445	ZNF592	1565	181
56917	chr15	84749469	84749969	375375	chr15	84748592	84806445	ZNF592	1565	877
56924	chr15	85379714	85380214	375453	chr15	85380571	85749358	AKAP13	1566	857
56925	chr15	85380217	85380717	375454	chr15	85380571	85749358	AKAP13	1566	354
56926	chr15	85380778	85381278	375455	chr15	85380571	85749358	AKAP13	1566	207
57010	chr15	89361589	89362089	376188	chr15	89361579	89398487	MIR9-3HG	1567	10
57011	chr15	89362211	89362711	376189	chr15	89361579	89398487	MIR9-3HG	1567	632
57086	chr15	91099595	91100095	376696	chr15	91099950	91301309	SV2B	1569	355
57087	chr15	91100140	91100640	376697	chr15	91099950	91301309	SV2B	1569	190
57088	chr15	91100736	91101236	376698	chr15	91099950	91301309	SV2B	1569	786
57145	chr15	96325396	96325896	377705	chr15	96325938	96340263	NR2F2	1570	542
57146	chr15	96326630	96327130	377706	chr15	96325938	96340263	NR2F2	1570	692
57164	chr15	97960231	97960731	377922	chr15	97960703	97973833	ARRDC4	1571	472
57165	chr15	97960820	97961320	377923	chr15	97960703	97973833	ARRDC4	1571	117
57174	chr15	99565134	99565634	378267	chr15	99565417	99716466	MEF2A	1572	283
57175	chr15	99565684	99566184	378268	chr15	99565417	99716466	MEF2A	1572	267
57176	chr15	99566263	99566763	378269	chr15	99565417	99716466	MEF2A	1572	846
57197	chr16	424689	425189	378743	chr16	425649	523011	RAB11FIP3	1574	960
57198	chr16	425324	425824	378744	chr16	425649	523011	RAB11FIP3	1574	325
57199	chr16	426140	426640	378745	chr16	425649	523011	RAB11FIP3	1574	491
57234	chr16	1611409	1611909	379274	chr16	1612325	1677908	CRAMP1	1575	916
57235	chr16	1611945	1612445	379275	chr16	1612325	1677908	CRAMP1	1575	380
57236	chr16	1612567	1613067	379276	chr16	1612325	1677908	CRAMP1	1575	242
57253	chr16	2088080	2088580	379436	chr16	2088710	2135898	PKD1	1576	630
57254	chr16	2088600	2089100	379437	chr16	2088710	2135898	PKD1	1576	110
57255	chr16	2089398	2089898	379438	chr16	2088710	2135898	PKD1	1576	688
57276	chr16	4608514	4609014	380180	chr16	4608883	4615027	UBALD1	1577	369
57277	chr16	4609055	4609555	380181	chr16	4608883	4615027	UBALD1	1577	172
57278	chr16	4609565	4610065	380182	chr16	4608883	4615027	UBALD1	1577	682
57413	chr16	11547130	11547630	381739	chr16	11547722	11636381	LITAF	1580	592
57414	chr16	11547975	11548475	381740	chr16	11547722	11636381	LITAF	1580	253
57446	chr16	12901217	12901717	382083	chr16	12901598	13240416	SHISA9	1581	381
57447	chr16	12901808	12902308	382084	chr16	12901598	13240416	SHISA9	1581	210
57545	chr16	20899172	20899672	383281	chr16	20899868	20925006	LYRM1	1583	696
57546	chr16	20899729	20900229	383282	chr16	20899868	20925006	LYRM1	1583	139
57547	chr16	20900230	20900730	383283	chr16	20899868	20925006	LYRM1	1583	362
57548	chr16	20900815	20901315	383284	chr16	20899868	20925006	LYRM1	1583	947
57556	chr16	22205917	22206417	383465	chr16	22206278	22288738	EEF2K	1584	361
57557	chr16	22206854	22207354	383466	chr16	22206278	22288738	EEF2K	1584	576
57566	chr16	22296541	22297041	383476	chr16	22297375	22335101	POLR3E	1585	834
57567	chr16	22297071	22297571	383477	chr16	22297375	22335101	POLR3E	1585	304
57568	chr16	22297674	22298174	383478	chr16	22297375	22335101	POLR3E	1585	299
57569	chr16	22298278	22298778	383479	chr16	22297375	22335101	POLR3E	1585	903
57576	chr16	23060641	23061141	383594	chr16	23061406	23149270	USP31	1586	765
57612	chr16	23557139	23557639	383697	chr16	23557721	23574389	UBFD1	1587	582
57613	chr16	23557684	23558184	383698	chr16	23557721	23574389	UBFD1	1587	37
57616	chr16	25110859	25111359	383947	chr16	25111731	25178231	LCMT1	1588	872
57617	chr16	25111432	25111932	383948	chr16	25111731	25178231	LCMT1	1588	299
57624	chr16	25691693	25692193	383983	chr16	25691959	26137685	HS3ST4	1589	266
57625	chr16	25692202	25692702	383984	chr16	25691959	26137685	HS3ST4	1589	243
57697	chr16	28949916	28950416	384407	chr16	28950807	28967097	NFATC2IP	1591	891
57698	chr16	28950550	28951050	384408	chr16	28950807	28967097	NFATC2IP	1591	257
57699	chr16	28951130	28951630	384409	chr16	28950807	28967097	NFATC2IP	1591	323
57702	chr16	29805584	29806084	384510	chr16	29806106	29811164	MAZ	1592	522
57703	chr16	29806107	29806607	384511	chr16	29806106	29811164	MAZ	1592	1
57704	chr16	29806659	29807159	384512	chr16	29806106	29811164	MAZ	1592	553
57713	chr16	46689016	46689516	385011	chr16	46689643	46698394	ORC6	1593	627
57714	chr16	46689598	46690098	385012	chr16	46689643	46698394	ORC6	1593	45
57715	chr16	46690614	46691114	385013	chr16	46689643	46698394	ORC6	1593	971
57716	chr16	47078690	47079190	385096	chr16	47077703	47143945	NETO2	1594	987
57742	chr16	47154482	47154982	385124	chr16	47154387	47464149	ITFG1	1595	95
57788	chr16	48537743	48538243	385409	chr16	48538726	48620148	N4BP1	1596	983
57789	chr16	48538966	48539466	385410	chr16	48538726	48620148	N4BP1	1596	240
57810	chr16	51150445	51150945	386065	chr16	51150770	51442519	AC087564.1	1597	325
57811	chr16	51151360	51151860	386066	chr16	51150770	51442519	AC087564.1	1597	590
57882	chr16	56191132	56191632	387051	chr16	56191489	56357444	GNAO1	1598	357
57883	chr16	56191941	56192441	387052	chr16	56191489	56357444	GNAO1	1598	452
57979	chr16	56589169	56589669	387189	chr16	56589074	56591088	MT3	1599	95
57980	chr16	56589760	56590260	387190	chr16	56589074	56591088	MT3	1599	686
57983	chr16	56607663	56608163	387198	chr16	56608584	56609497	MT2A	1600	921
57984	chr16	56608250	56608750	387199	chr16	56608584	56609497	MT2A	1600	334
57985	chr16	56608957	56609457	387200	chr16	56608584	56609497	MT2A	1600	373
57987	chr16	57185168	57185668	387401	chr16	57186137	57240469	RSPRY1	1601	969
57988	chr16	57185982	57186482	387402	chr16	57186137	57240469	RSPRY1	1601	155
57989	chr16	57186515	57187015	387403	chr16	57186137	57240469	RSPRY1	1601	378
57990	chr16	57187047	57187547	387404	chr16	57186137	57240469	RSPRY1	1601	910
58001	chr16	58707772	58708272	387872	chr16	58707131	58734342	GOT2	1602	641
58087	chr16	67174892	67175392	389055	chr16	67175599	67184040	KIAA0895L	1605	707
58098	chr16	67562182	67562682	389213	chr16	67562467	67639177	CTCF	1606	285
58099	chr16	67563179	67563679	389214	chr16	67562467	67639177	CTCF	1606	712
58109	chr16	68357848	68358348	389400	chr16	68358327	68448508	SMPD3	1607	479
58110	chr16	68358690	68359190	389401	chr16	68358327	68448508	SMPD3	1607	363
58111	chr16	68359246	68359746	389402	chr16	68358327	68448508	SMPD3	1607	919
58157	chr16	69186270	69186770	389577	chr16	69187129	69309052	SNTB2	1608	859
58158	chr16	69186873	69187373	389578	chr16	69187129	69309052	SNTB2	1608	256
58159	chr16	69187468	69187968	389579	chr16	69187129	69309052	SNTB2	1608	339
58160	chr16	69188076	69188576	389580	chr16	69187129	69309052	SNTB2	1608	947
58169	chr16	70113988	70114488	389721	chr16	70113626	70162537	PDPR	1609	362
58170	chr16	70346019	70346519	389742	chr16	70346861	70373383	DDX19A	1610	842
58171	chr16	70346598	70347098	389743	chr16	70346861	70373383	DDX19A	1610	263
58178	chr16	70376112	70376612	389750	chr16	70375977	70439237	ST3GAL2	1611	135
58179	chr16	70376911	70377411	389751	chr16	70375977	70439237	ST3GAL2	1611	934
58210	chr16	70686516	70687016	389835	chr16	70687439	70801160	VAC14	1613	923
58211	chr16	70687064	70687564	389836	chr16	70687439	70801160	VAC14	1613	375
58212	chr16	70687574	70688074	389837	chr16	70687439	70801160	VAC14	1613	135
58213	chr16	70688189	70688689	389838	chr16	70687439	70801160	VAC14	1613	750
58280	chr16	70801526	70802026	389903	chr16	70802084	71230722	HYDIN	1614	558
58299	chr16	72783803	72784303	390149	chr16	72782885	73891871	ZFHX3	1615	918
58603	chr16	74998069	74998569	390581	chr16	74999024	75110994	ZNRF1	1617	955
58605	chr16	74998746	74999246	390582	chr16	74999024	75110994	ZNRF1	1617	278
58607	chr16	74999439	74999939	390583	chr16	74999024	75110994	ZNRF1	1617	415
58635	chr16	76277095	76277595	390820	chr16	76277278	76560757	CNTNAP4	1618	183
58636	chr16	76278037	76278537	390821	chr16	76277278	76560757	CNTNAP4	1618	759
58679	chr16	81444522	81445022	391751	chr16	81445170	81711762	CMIP	1619	648
58680	chr16	81445306	81445806	391752	chr16	81445170	81711762	CMIP	1619	136
58681	chr16	81445877	81446377	391753	chr16	81445170	81711762	CMIP	1619	707
58830	chr16	82146839	82147339	391955	chr16	82147798	82170224	MPHOSPH6	1620	959
58836	chr16	82626709	82627209	392075	chr16	82626965	83800640	CDH13	1621	256
58837	chr16	82627223	82627723	392076	chr16	82626965	83800640	CDH13	1621	258
59088	chr16	87326273	87326773	393484	chr16	87326987	87392142	FBXO31	1623	714
59125	chr17	1933755	1934255	395020	chr17	1934677	2025334	RTN4RL1	1625	922
59126	chr17	1934306	1934806	395021	chr17	1934677	2025334	RTN4RL1	1625	371
59127	chr17	1935092	1935592	395022	chr17	1934677	2025334	RTN4RL1	1625	415
59171	chr17	2059175	2059675	395092	chr17	2059839	2303785	SMG6	1626	664
59233	chr17	2755188	2755688	395304	chr17	2755705	3037741	RAP1GAP2	1627	517
59234	chr17	2755719	2756219	395305	chr17	2755705	3037741	RAP1GAP2	1627	14
59310	chr17	4003590	4004090	395488	chr17	4004445	4143030	ZZEF1	1629	855
59311	chr17	4004535	4005035	395489	chr17	4004445	4143030	ZZEF1	1629	90
59329	chr17	4669123	4669623	395643	chr17	4669774	4704337	PELP1	1630	651
59354	chr17	8139812	8140312	396575	chr17	8140472	8156506	PER1	1633	660
59355	chr17	8140382	8140882	396576	chr17	8140472	8156506	PER1	1633	90
59378	chr17	12789239	12789739	397304	chr17	12789498	12991643	ARHGAP44	1635	259
59379	chr17	12789760	12790260	397305	chr17	12789498	12991643	ARHGAP44	1635	262
59380	chr17	12790276	12790776	397306	chr17	12789498	12991643	ARHGAP44	1635	778
59433	chr17	15435035	15435535	397567	chr17	15436015	15503608	CDRT4	1637	980
59434	chr17	15436350	15436850	397568	chr17	15436015	15503608	CDRT4	1637	335
59462	chr17	15699360	15699860	397614	chr17	15699577	15720787	ZNF286A	1638	217
59465	chr17	15998992	15999492	397648	chr17	15999784	16045015	TTC19	1639	792
59466	chr17	15999503	16000003	397649	chr17	15999784	16045015	TTC19	1639	281
59467	chr17	16000031	16000531	397650	chr17	15999784	16045015	TTC19	1639	247
59476	chr17	17843214	17843714	398191	chr17	17843511	17972422	TOM1L2	1640	297
59477	chr17	17844394	17844894	398192	chr17	17843511	17972422	TOM1L2	1640	883
59553	chr17	18271153	18271653	398358	chr17	18271428	18315007	TOP3A	1641	275
59622	chr17	27293803	27294303	398924	chr17	27294076	27315926	WSB1	1644	273
59623	chr17	27294305	27294805	398925	chr17	27294076	27315926	WSB1	1644	229
59624	chr17	27294824	27295324	398926	chr17	27294076	27315926	WSB1	1644	748
59640	chr17	28576707	28577207	399197	chr17	28577565	28599025	SPAG5	1646	858
59641	chr17	28577577	28578077	399198	chr17	28577565	28599025	SPAG5	1646	12
59674	chr17	28954047	28954547	399321	chr17	28954901	29006440	SEZ6	1649	854
59675	chr17	28955110	28955610	399322	chr17	28954901	29006440	SEZ6	1649	209
59727	chr17	29070693	29071193	399422	chr17	29071124	29180412	MYO18A	1650	431
59728	chr17	29071246	29071746	399423	chr17	29071124	29180412	MYO18A	1650	122
59729	chr17	29071938	29072438	399424	chr17	29071124	29180412	MYO18A	1650	814
59812	chr17	30114576	30115076	399673	chr17	30115521	30186475	NSRP1	1652	945
59818	chr17	30831670	30832170	399762	chr17	30831966	30895869	ATAD5	1653	296
59819	chr17	30832213	30832713	399763	chr17	30831966	30895869	ATAD5	1653	247
59820	chr17	31317604	31318104	399815	chr17	31317560	31321884	EVI2A	1654	44
59821	chr17	31318196	31318696	399816	chr17	31317560	31321884	EVI2A	1654	636
59827	chr17	32349238	32349738	400017	chr17	32350117	32381886	ZNF207	1655	879
59828	chr17	32349846	32350346	400018	chr17	32350117	32381886	ZNF207	1655	271
59829	chr17	32350359	32350859	400019	chr17	32350117	32381886	ZNF207	1655	242
59834	chr17	32444180	32444680	400025	chr17	32444379	32483319	PSMD11	1656	199
59835	chr17	32444837	32445337	400026	chr17	32444379	32483319	PSMD11	1656	458
59846	chr17	32492108	32492608	400046	chr17	32492522	32877177	MYO1D	1657	414
59847	chr17	32493010	32493510	400047	chr17	32492522	32877177	MYO1D	1657	488
59848	chr17	32493520	32494020	400048	chr17	32492522	32877177	MYO1D	1657	998
59965	chr17	34254954	34255454	400495	chr17	34255218	34257203	CCL2	1658	264
59966	chr17	34979546	34980046	400647	chr17	34980512	35009743	LIG3	1659	966
59967	chr17	34980232	34980732	400648	chr17	34980512	35009743	LIG3	1659	280
59968	chr17	34980944	34981444	400649	chr17	34980512	35009743	LIG3	1659	432
59975	chr17	35006666	35007166	400656	chr17	35005990	35089319	RFFL	1660	676
59994	chr17	35713350	35713850	400745	chr17	35713791	35864615	TAF15	1661	441
60041	chr17	36935874	36936374	400982	chr17	36936785	36944612	LHX1	1666	911
60042	chr17	36936468	36936968	400983	chr17	36936785	36944612	LHX1	1666	317
60043	chr17	36937278	36937778	400984	chr17	36936785	36944612	LHX1	1666	493
60053	chr17	37406626	37407126	401088	chr17	37406886	37479725	TADA2A	1667	260
60054	chr17	37407173	37407673	401089	chr17	37406886	37479725	TADA2A	1667	287
60067	chr17	38418423	38418923	401207	chr17	38419280	38512385	ARHGAP23	1668	857
60068	chr17	38418959	38419459	401208	chr17	38419280	38512385	ARHGAP23	1668	321
60069	chr17	38419694	38420194	401209	chr17	38419280	38512385	ARHGAP23	1668	414
60070	chr17	38420246	38420746	401210	chr17	38419280	38512385	ARHGAP23	1668	966
60123	chr17	38530746	38531246	401264	chr17	38530031	38605952	SRCIN1	1669	715
60192	chr17	38799757	38800257	401415	chr17	38800441	38825355	CWC25	1670	684
60193	chr17	38800350	38800850	401416	chr17	38800441	38825355	CWC25	1670	91
60216	chr17	40121085	40121585	401818	chr17	40121971	40136917	MSL1	1672	886
60217	chr17	40121831	40122331	401819	chr17	40121971	40136917	MSL1	1672	140
60218	chr17	40122373	40122873	401820	chr17	40121971	40136917	MSL1	1672	402
60224	chr17	40218994	40219494	401845	chr17	40219304	40284136	WIPF2	1673	310
60225	chr17	40219568	40220068	401846	chr17	40219304	40284136	WIPF2	1673	264
60256	chr17	43483537	43484037	402631	chr17	43483865	43610338	DHX8	1677	328
60257	chr17	43484119	43484619	402632	chr17	43483865	43610338	DHX8	1677	254
60281	chr17	44344924	44345424	402911	chr17	44345246	44353106	GRN	1678	322
60282	chr17	44345656	44346156	402912	chr17	44345246	44353106	GRN	1678	410
60289	chr17	44352986	44353486	402918	chr17	44353215	44363853	FAM171A2	1679	229
60291	chr17	44353791	44354291	402919	chr17	44353215	44363853	FAM171A2	1679	576
60337	chr17	50559874	50560374	404404	chr17	50560715	50627474	CACNA1G	1684	841
60338	chr17	50560377	50560877	404405	chr17	50560715	50627474	CACNA1G	1684	338
60339	chr17	50560926	50561426	404406	chr17	50560715	50627474	CACNA1G	1684	211
60403	chr17	56833150	56833650	405358	chr17	56834107	56869567	DGKE	1685	957
60404	chr17	56833771	56834271	405359	chr17	56834107	56869567	DGKE	1685	336
60405	chr17	56834354	56834854	405360	chr17	56834107	56869567	DGKE	1685	247
60406	chr17	56835007	56835507	405361	chr17	56834107	56869567	DGKE	1685	900
60411	chr17	57255001	57255501	405435	chr17	57255851	57684689	MSI2	1686	850
60412	chr17	57255576	57256076	405436	chr17	57255851	57684689	MSI2	1686	275
60413	chr17	57256154	57256654	405437	chr17	57255851	57684689	MSI2	1686	303
60414	chr17	57256794	57257294	405438	chr17	57255851	57684689	MSI2	1686	943
60687	chr17	59330707	59331207	406043	chr17	59331655	59401729	YPEL2	1688	948
60688	chr17	59331350	59331850	406044	chr17	59331655	59401729	YPEL2	1688	305
60689	chr17	59332175	59332675	406045	chr17	59331655	59401729	YPEL2	1688	520
60700	chr17	60442730	60443230	406206	chr17	60443158	60526242	APPBP2	1689	428
60709	chr17	60599361	60599861	406220	chr17	60600183	60666280	PPM1D	1690	822
60710	chr17	60599880	60600380	406221	chr17	60600183	60666280	PPM1D	1690	303
60711	chr17	60600400	60600900	406222	chr17	60600183	60666280	PPM1D	1690	217
60712	chr17	60601093	60601593	406223	chr17	60600183	60666280	PPM1D	1690	910
60742	chr17	62423630	62424130	406410	chr17	62423867	62450822	METTL2A	1692	237
60743	chr17	62424141	62424641	406411	chr17	62423867	62450822	METTL2A	1692	274
60744	chr17	64478077	64478577	406865	chr17	64477785	64497054	POLG2	1693	292
60749	chr17	64542695	64543195	406884	chr17	64542282	64662307	SMURF2	1694	413
60773	chr17	67376332	67376832	407581	chr17	67377281	67697261	PITPNC1	1695	949
60774	chr17	67376998	67377498	407582	chr17	67377281	67697261	PITPNC1	1695	283
60775	chr17	67378017	67378517	407583	chr17	67377281	67697261	PITPNC1	1695	736
60881	chr17	68035391	68035891	407740	chr17	68035708	68046854	KPNA2	1696	317
60882	chr17	68036060	68036560	407741	chr17	68035708	68046854	KPNA2	1696	352
60894	chr17	69414417	69414917	407949	chr17	69414697	69553865	MAP2K6	1698	280
60895	chr17	69414928	69415428	407950	chr17	69414697	69553865	MAP2K6	1698	231
60896	chr17	69415509	69416009	407951	chr17	69414697	69553865	MAP2K6	1698	812
60926	chr17	72120078	72120578	408369	chr17	72121020	72126416	SOX9	1699	942
60927	chr17	72120694	72121194	408370	chr17	72121020	72126416	SOX9	1699	326
60928	chr17	72121507	72122007	408371	chr17	72121020	72126416	SOX9	1699	487
60936	chr17	73164083	73164583	408714	chr17	73165010	73176633	SSTR2	1700	927
60937	chr17	73164736	73165236	408715	chr17	73165010	73176633	SSTR2	1700	274
60938	chr17	73165494	73165994	408716	chr17	73165010	73176633	SSTR2	1700	484
60945	chr17	74212663	74213163	409219	chr17	74213571	74262020	TTYH2	1701	908
60946	chr17	74213206	74213706	409220	chr17	74213571	74262020	TTYH2	1701	365
60947	chr17	74213711	74214211	409221	chr17	74213571	74262020	TTYH2	1701	140
60985	chr17	78674752	78675252	410786	chr17	78674048	78782297	CYTH1	1703	704
61069	chr17	79932294	79932794	411405	chr17	79932343	80035872	TBC1D16	1705	49
61145	chr17	80544553	80545053	411651	chr17	80544819	80966371	RPTOR	1706	266
61146	chr17	80545096	80545596	411652	chr17	80544819	80966371	RPTOR	1706	277
